,stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id,count
4056,49.154056,54855.0,-122.964467,4907,,,,Eastbound River Rd @ 9300 Block,0,BUS ZN,101
4057,49.3308,54618.0,-123.17085,4670,,,,Westbound Marine Dr @ 22 St,0,BUS ZN,198
4058,49.32437,54406.0,-123.105025,11708,,,,Southbound Lloyd Ave @ W 17 St,0,BUS ZN,53
4059,49.033307,61629.0,-122.801052,11704,,,,White Rock Centre @ Bay 9,0,BUS ZN,79
4060,49.176898,61614.0,-122.735989,11705,,,,Westbound 96 Ave @ 176 St,0,BUS ZN,17
4061,49.282879,61031.0,-123.118524,11706,,,,Westbound W Georgia St @ Granville St,0,BUS ZN,154
4062,49.168435,58624.0,-123.136682,11707,,,,Richmond-Brighouse Station @ Bay 5,0,BUS ZN,324
4063,49.177565,61647.0,-122.880597,11701,,,,Southbound 123A St @ 96 Ave,0,BUS ZN,30
4064,49.204192,55096.0,-122.874952,5148,,,,Scott Road Station @ Bay 7,0,BUS ZN,108
4065,49.139763,55094.0,-122.901539,5146,,,,Southbound 116 St @ 75A Ave,0,BUS ZN,37
4066,49.135816,55095.0,-122.901578,5147,,,,Southbound 116 St @ 73A Ave,0,BUS ZN,37
4067,49.14358,55092.0,-122.901542,5144,,,,Southbound 116 St @ 77A Ave,0,BUS ZN,37
4068,49.141582,55093.0,-122.901534,5145,,,,Southbound 116 St @ 76A Ave,0,BUS ZN,37
4069,49.148289,55090.0,-122.901566,5142,,,,Southbound 116 St @ 80 Ave,0,BUS ZN,37
4070,49.145716,55091.0,-122.901552,5143,,,,Southbound 116 St @ 78A Ave,0,BUS ZN,37
4071,49.155549,55088.0,-122.901662,5140,,,,Southbound 116 St @ 84 Ave,0,BUS ZN,37
4072,49.249858,50121.0,-123.167913,121,,,,Southbound Macdonald St @ Alamein Ave,0,BUS ZN,85
4073,49.248641,50122.0,-123.168633,122,,,,Westbound W King Edward Ave @ Macdonald St,0,BUS ZN,198
4074,49.249627,50123.0,-123.170432,123,,,,Westbound W King Edward Ave @ Puget Dr,0,BUS ZN,198
4075,49.249603,50124.0,-123.171914,124,,,,Southbound Quesnel Dr @ W King Edward Ave,0,BUS ZN,85
4076,49.245848,50126.0,-123.170308,126,,,,Southbound Mackenzie St @ W 29 Ave,0,BUS ZN,85
4077,49.241997,50128.0,-123.170345,128,,,,Southbound Mackenzie St @ W 33 Ave,0,BUS ZN,85
4078,49.261893,53342.0,-122.851978,3379,,,,Northbound Schoolhouse St @ Regan Ave,0,BUS ZN,37
4079,49.260033,53341.0,-122.851997,3378,,,,Northbound Schoolhouse St @ Smith Ave,0,BUS ZN,37
4080,49.204851,59254.0,-122.975514,10349,,,,Eastbound Southridge Dr @ Marine Dr,0,BUS ZN,171
4081,49.191611,55372.0,-122.838233,5425,,,,Westbound 104 Ave @ 138A St,0,BUS ZN,77
4082,49.264631,52845.0,-122.91993,2874,,,,Eastbound Forest Grove Dr @ Hillside Place,0,BUS ZN,36
4083,49.191566,55371.0,-122.834607,5424,,,,Westbound 104 Ave @ 140 St,0,BUS ZN,245
4084,49.233186,51176.0,-123.033761,1185,,,,Westbound Kingsway @ Wessex St,0,BUS ZN,89
4085,49.191599,55368.0,-122.818464,5421,,,,Westbound 104 Ave @ 146 St,0,BUS ZN,77
4086,49.191583,55367.0,-122.813065,5420,,,,Westbound 104 Ave @ 148 St,0,BUS ZN,245
4087,49.217181,59774.0,-122.59665,10343,,,,Westbound Lougheed Hwy @ 226 St,0,BUS ZN,7
4088,49.232527,51171.0,-123.022197,1180,,,,Westbound Kingsway @ Boundary Rd,0,BUS ZN,87
4089,49.125409,60784.0,-122.701802,10690,,,,Southbound 188 St @ 68 Ave,0,BUS ZN,23
4090,49.232402,51172.0,-123.024096,1181,,,,Westbound Kingsway @ Boundary Rd,0,BUS ZN,89
4091,49.082529,57176.0,-122.581931,7247,,,,Westbound Fraser Hwy @ 232 St,0,BUS ZN,47
4092,49.074772,57175.0,-122.560083,7246,,,,Westbound Fraser Hwy @ 240 St,0,BUS ZN,47
4093,49.072008,57174.0,-122.548571,7245,,,,Westbound Fraser Hwy @ 244 St,0,BUS ZN,47
4094,49.11801,60774.0,-122.712661,10692,,,,Southbound 184 St @ 64 Ave,0,BUS ZN,23
4095,49.063719,57172.0,-122.512207,7243,,,,Westbound Fraser Hwy @ 256 St,0,BUS ZN,47
4096,49.05979,57171.0,-122.493763,7242,,,,Westbound Fraser Hwy @ 264 St,0,BUS ZN,47
4097,49.22277,59777.0,-122.593855,10347,,,,Northbound 227 St @ 121 Ave,0,BUS ZN,26
4098,49.089466,57178.0,-122.608714,7249,,,,Westbound 48 Ave @ 222 St,0,BUS ZN,17
4099,49.14097,56755.0,-123.180386,6820,,,,Eastbound Williams Rd @ No. 1 Rd,0,BUS ZN,84
4100,49.140969,56756.0,-123.177228,6821,,,,Eastbound Williams Rd @ Fortune Ave,0,BUS ZN,84
4101,49.140964,56757.0,-123.171279,6822,,,,Eastbound Williams Rd @ Freshwater Dr,0,BUS ZN,84
4102,49.141765,56758.0,-123.169716,6823,,,,Northbound Railway Ave @ Williams Rd,0,BUS ZN,84
4103,49.144203,56759.0,-123.169711,6824,,,,Northbound Railway Ave @ Woodwards Rd,0,BUS ZN,84
4104,49.14712,56760.0,-123.169713,6825,,,,Northbound Railway Ave @ Maple Rd,0,BUS ZN,84
4105,49.148833,56761.0,-123.169722,6826,,,,Northbound Railway Ave @ Francis Rd,0,BUS ZN,84
4106,49.150292,56762.0,-123.169723,6827,,,,Northbound Railway Ave @ 8600 Block,0,BUS ZN,84
4107,49.15282,56763.0,-123.169713,6828,,,,Northbound Railway Ave @ Colbeck Rd,0,BUS ZN,84
4108,49.155951,56764.0,-123.169712,6829,,,,Northbound Railway Ave @ Blundell Rd,0,BUS ZN,84
4109,49.272582,50067.0,-123.159332,10542,,,,Eastbound Cornwall Ave @ Balsam St,0,BUS ZN,122
4110,49.220544,59304.0,-122.599936,10549,,,,Westbound Dewdney Trunk Rd @ Fraser St,0,BUS ZN,177
4111,49.118842,60315.0,-122.764773,12645,,,,Eastbound 64 Ave @ 165 St,0,BUS ZN,50
4112,49.119037,60316.0,-122.766041,12646,,,,Westbound 64 Ave @ 165 St,0,BUS ZN,46
4113,49.264465,58369.0,-122.937101,8817,,,,Southbound Arden Ave @ Meadowood Dr,0,BUS ZN,36
4114,49.270035,58371.0,-122.941703,8816,,,,Eastbound Greystone Dr @ Pinehurst Dr,0,BUS ZN,36
4115,49.269991,58370.0,-122.94094,8815,,,,Westbound Greystone Dr @ Pinehurst Dr,0,BUS ZN,38
4116,49.26506,58368.0,-122.936967,8814,,,,Northbound Arden Ave @ Meadowood Dr,0,BUS ZN,38
4117,49.187836,56459.0,-123.125701,8812,,,,Westbound Capstan Way @ Garden City Rd,0,BUS ZN,38
4118,49.035098,58473.0,-122.875499,8810,,,,Northbound Ocean Park Rd @ 18 Ave,0,BUS ZN,27
4119,49.23164,59823.0,-122.690471,12640,,,,Westbound Lougheed Hwy @ Harris Rd,0,BUS ZN,206
4120,49.249068,58445.0,-122.850572,8819,,,,Westbound Austin Ave @ Decaire St,0,BUS ZN,49
4121,49.249052,58444.0,-122.847067,8818,,,,Westbound Austin Ave @ Poirier St,0,BUS ZN,49
4122,49.155303,60424.0,-123.043518,12642,,,,Eastbound Blundell Rd @ York Rd,0,BUS ZN,28
4123,49.264753,60812.0,-122.982149,8749,,99922.0,,Holdom Station @ Platform 1,0,ZN 2,255
4124,49.259213,60810.0,-122.963982,8748,,99923.0,,Sperling-Burnaby Lake Station @ Platform 1,0,ZN 2,255
4125,49.253465,60806.0,-122.918191,8747,,99925.0,,Production Way-University Station @ Platform 1,0,ZN 2,434
4126,49.248549,60804.0,-122.896879,8746,,99926.0,,Lougheed Town Centre Station @ Platform 2,0,ZN 2,182
4127,49.264012,58390.0,-123.019214,8745,,,,Westbound Henning Dr @ 3800 Block,0,BUS ZN,71
4128,49.266208,58386.0,-123.014957,8743,,,,Westbound Lougheed Hwy @ Gilmore Ave,0,BUS ZN,77
4129,49.263596,58392.0,-123.022725,8742,,,,Eastbound Henning Dr @ Boundary Rd,0,BUS ZN,78
4130,49.263862,58391.0,-123.018496,8741,,,,Eastbound Henning Dr @ 3800 Block,0,BUS ZN,78
4131,49.268646,58388.0,-123.014167,8740,,,,Northbound Gilmore Ave @ Halifax St,0,BUS ZN,49
4132,49.225312,57577.0,-122.689688,7650,,,,Pitt Meadows Station @ Bay 2,0,BUS ZN,124
4133,49.218645,57579.0,-122.689704,7652,,,,Southbound Harris Rd @ 119 Ave,0,BUS ZN,124
4134,49.217084,57580.0,-122.688891,7653,,,,Eastbound Hammond Rd @ Harris Rd,0,BUS ZN,124
4135,49.217117,57581.0,-122.682879,7654,,,,Eastbound Hammond Rd @ Blakely Rd,0,BUS ZN,113
4136,49.217148,57582.0,-122.67734,7655,,,,Eastbound Hammond Rd @ Bonson Rd,0,BUS ZN,113
4137,49.217156,57583.0,-122.674538,7656,,,,Eastbound Hammond Rd @ Wildwood Cres,0,BUS ZN,124
4138,49.21716,57584.0,-122.671081,7657,,,,Eastbound Hammond Rd @ Albertan St,0,BUS ZN,124
4139,49.216846,57585.0,-122.666738,7658,,,,Maple Meadows Station @ Bay 3,0,BUS ZN,113
4140,49.281011,58289.0,-122.80839,12278,,,,Southbound Lansdowne Dr @ Mccoomb Dr,0,BUS ZN,50
4141,49.140958,59070.0,-123.169241,9562,,,,Eastbound Williams Rd @ Railway Ave,0,BUS ZN,19
4142,49.140958,59068.0,-123.163303,9563,,,,Eastbound Williams Rd @ Lassam Rd,0,BUS ZN,19
4143,49.330025,54201.0,-123.071991,4247,,,,Northbound Lonsdale Ave @ E 23 St,0,BUS ZN,157
4144,49.264705,53353.0,-122.803032,3390,,,,Northbound Spuraway Ave @ Pasture Circle,0,BUS ZN,42
4145,49.140884,59060.0,-123.147438,9567,,,,Eastbound Williams Rd @ Gilbert Rd,0,BUS ZN,19
4146,49.263401,50925.0,-123.120227,933,,,,Westbound W Broadway @ Heather St,0,BUS ZN,128
4147,49.287222,58989.0,-122.823931,12270,,,,Eastbound Falcon Dr @ Noons Creek Dr,0,BUS ZN,52
4148,49.338479,54195.0,-123.03566,4241,,,,Westbound Lynn Valley Rd @ Church St,0,BUS ZN,82
4149,49.029216,56182.0,-122.793594,6242,,,,Eastbound Russell Ave @ Hospital St,0,BUS ZN,29
4150,49.032523,61233.0,-123.079626,11147,,,,Northbound 52 St @ Spyglass Cres,0,BUS ZN,18
4151,49.039498,61225.0,-123.098063,11144,,,,Southbound Tsawwassen Dr N @ 1900 Block,0,BUS ZN,18
4152,49.284272,59528.0,-122.818787,12272,,,,Southbound Falcon Dr @ Guildford Way,0,BUS ZN,52
4153,49.119188,61164.0,-122.884112,11142,,,,Eastbound 64 Ave @ 122 St,0,BUS ZN,50
4154,49.119321,61167.0,-122.87962,11143,,,,Westbound 64 Ave @ 124 St,0,BUS ZN,46
4155,49.119039,61180.0,-122.817258,11140,,,,Eastbound 64 Ave @ 146 St,0,BUS ZN,50
4156,49.119374,61165.0,-122.885001,11141,,,,Westbound 64 Ave @ 122 St,0,BUS ZN,46
4157,49.2792,58898.0,-122.808218,12275,,,,Northbound Lansdowne Dr @ Runnel Dr,0,BUS ZN,52
4158,49.119015,61177.0,-122.828345,11148,,,,Eastbound 64 Ave @ 142 St,0,BUS ZN,50
4159,49.031664,61232.0,-123.079833,11149,,,,Southbound 52 St @ Springs Blvd,0,BUS ZN,18
4160,49.249267,51507.0,-123.138678,1519,,,,Eastbound W King Edward Ave @ Granville St,0,BUS ZN,121
4161,49.029159,56186.0,-122.781815,6246,,,,Eastbound Russell Ave @ Habgood St,0,BUS ZN,29
4162,49.274962,59396.0,-123.132056,10046,,,,Westbound Beach Ave @ Howe St,0,BUS ZN,114
4163,49.250503,51503.0,-123.151127,1515,,,,Eastbound W King Edward Ave @ Maple Cres,0,BUS ZN,114
4164,49.251448,51502.0,-123.153365,1514,,,,Eastbound W King Edward Ave @ Arbutus St,0,BUS ZN,114
4165,49.249352,51505.0,-123.144254,1517,,,,Eastbound W King Edward Ave @ Marguerite St,0,BUS ZN,114
4166,49.283382,59492.0,-122.808971,12276,,,,Northbound Lansdowne Dr @ Glen Dr,0,BUS ZN,52
4167,49.248553,51499.0,-123.162016,1511,,,,Eastbound W King Edward Ave @ Brakenridge St,0,BUS ZN,114
4168,49.247954,51498.0,-123.167306,1510,,,,Eastbound W King Edward Ave @ Puget Dr,0,BUS ZN,114
4169,49.251217,51501.0,-123.155187,1513,,,,Eastbound W King Edward Ave @ Yew St,0,BUS ZN,114
4170,49.249818,51500.0,-123.158783,1512,,,,Eastbound W King Edward Ave @ Valley Dr,0,BUS ZN,114
4171,49.053205,61643.0,-122.691408,11839,,,,Northbound 192 St @ 28 Ave,0,BUS ZN,40
4172,49.243693,53390.0,-122.888382,11551,,,,Westbound Lougheed Hwy @ 500 Block,0,BUS ZN,37
4173,49.284791,54828.0,-123.116768,11553,,,,Southbound Howe St @ W Pender St,0,BUS ZN,88
4174,49.23835,53388.0,-122.878382,11552,,,,Westbound Lougheed Hwy @ 700 Block,0,BUS ZN,37
4175,49.292973,61361.0,-122.785615,11557,,,,Westbound David Ave @ Genest Way,0,BUS ZN,138
4176,49.292774,61294.0,-122.785177,11556,,,,Eastbound David Ave @ Genest Way,0,BUS ZN,135
4177,49.225691,59796.0,-122.688711,11559,,,,Pitt Meadows Station @ Bay 1,0,BUS ZN,14
4178,49.27038,53359.0,-122.803249,3396,,,,Southbound Ranch Park Way @ Norman Ave,0,BUS ZN,42
4179,49.216491,59538.0,-123.102076,263,,,,Southbound Main St @ E 59 Ave,0,BUS ZN,85
4180,49.218969,50260.0,-123.102003,262,,,,Southbound Main St @ E 56 Ave,0,BUS ZN,85
4181,49.22075,50259.0,-123.101949,261,,,,Southbound Main St @ E 54 Ave,0,BUS ZN,85
4182,49.223508,50258.0,-123.101804,260,,,,Southbound Main St @ E 51 Ave,0,BUS ZN,85
4183,49.211695,50265.0,-123.101625,267,,,,Eastbound E 65 Ave @ Main St,0,BUS ZN,85
4184,49.212975,50264.0,-123.102245,266,,,,Southbound Main St @ E 63 Ave,0,BUS ZN,85
4185,49.213842,50263.0,-123.102217,265,,,,Southbound Main St @ E 62 Ave,0,BUS ZN,85
4186,49.184581,55955.0,-122.806344,6011,,,,Northbound 150 St @ 100 Ave,0,BUS ZN,39
4187,49.184067,55954.0,-122.811494,6010,,,,Eastbound 100 Ave @ 148 St,0,BUS ZN,39
4188,49.189261,55957.0,-122.806311,6013,,,,Northbound 150 St @ 102A Ave,0,BUS ZN,39
4189,49.186426,55956.0,-122.806324,6012,,,,Northbound 150 St @ 101 Ave,0,BUS ZN,39
4190,49.133308,55958.0,-122.823442,6015,,,,Southbound 144 St @ 72 Ave,0,BUS ZN,55
4191,49.130624,55959.0,-122.823422,6016,,,,Southbound 144 St @ 70A Ave,0,BUS ZN,55
4192,49.118506,55962.0,-122.823407,6019,,,,Southbound 144 St @ 64 Ave,0,BUS ZN,55
4193,49.122403,55961.0,-122.823422,6018,,,,Southbound 144 St @ 66 Ave,0,BUS ZN,55
4194,49.277896,59392.0,-123.135648,10048,,,,Westbound Beach Ave @ Thurlow St,0,BUS ZN,114
4195,49.279589,59391.0,-123.137338,10049,,,,Westbound Beach Ave @ Bute St,0,BUS ZN,114
4196,49.297263,58822.0,-122.783865,9261,,,,Westbound Robson Dr @ Purcell Dr,0,BUS ZN,48
4197,49.298216,58817.0,-122.781306,9260,,,,Southbound Robson Dr @ Blackwater Place,0,BUS ZN,48
4198,49.104567,60866.0,-122.631667,10739,,,,Westbound 56 Ave @ 213A St,0,BUS ZN,47
4199,49.171551,59341.0,-123.13164,10040,,,,Southbound Cooney Rd @ Ackroyd Rd,0,BUS ZN,61
4200,49.102443,60861.0,-122.664137,10737,,,,Northbound 201A St @ Michaud Cres,0,BUS ZN,17
4201,49.244604,59402.0,-123.019856,10042,,,,Southbound Smith Ave @ Fir St,0,BUS ZN,123
4202,49.292217,50972.0,-123.133397,981,,,,Eastbound W Georgia St @ Denman St,0,BUS ZN,465
4203,49.118836,60793.0,-122.726507,10730,,,,Westbound 64 Ave @ 179 St,0,BUS ZN,55
4204,49.28264,50976.0,-123.118529,985,,,,Eastbound W Georgia St @ Granville St,0,BUS ZN,371
4205,49.059501,58982.0,-122.779302,12398,,,,Southbound 160 St @ 32 Ave,0,BUS ZN,43
4206,49.055954,58927.0,-122.779238,12399,,,,Southbound 160 St @ 30 Ave,0,BUS ZN,43
4207,49.06037,59177.0,-122.797234,12396,,,,Eastbound 32 Ave  @ Croydon Dr,0,BUS ZN,43
4208,49.060026,59110.0,-122.789557,12397,,,,Eastbound 32 Ave @ 156A St,0,BUS ZN,43
4209,49.060927,59119.0,-122.797554,12394,,,,Westbound 32 Ave @ 154 St,0,BUS ZN,44
4210,49.061485,59178.0,-122.800444,12395,,,,Eastbound 32 Ave @ 152 St,0,BUS ZN,43
4211,49.172828,60209.0,-123.147179,12392,,,,Westbound Elmbridge Way @ Gilbert Rd,0,BUS ZN,21
4212,49.244435,60208.0,-123.044461,12393,,,,29th Avenue Station @ Bay 4,0,BUS ZN,57
4213,49.060162,58940.0,-122.779779,12390,,,,Westbound 32 Ave @ 160 St,0,BUS ZN,44
4214,49.060184,59104.0,-122.790767,12391,,,,Westbound 32 Ave @ 156A St,0,BUS ZN,44
4215,49.184619,58623.0,-122.84523,9089,,,,Northbound King George Blvd @ 100 Ave,0,BUS ZN,86
4216,49.209557,58622.0,-122.867346,9088,,,,Northbound 128 St @ 114 Ave,0,BUS ZN,24
4217,49.245383,58286.0,-123.115868,9087,,,,Southbound Cambie St @ W 29 Ave,0,BUS ZN,74
4218,49.222475,58281.0,-123.026533,9085,,,,Westbound E 49 Ave @ Frontenac St,0,BUS ZN,187
4219,49.056058,58274.0,-122.806412,9083,,,,Northbound King George Blvd @ 2900 Block,0,BUS ZN,166
4220,49.263081,58270.0,-122.824307,9082,,,,Eastbound Como Lake Ave @ Baker Dr,0,BUS ZN,90
4221,49.261675,58264.0,-122.960766,9081,,,,Eastbound Broadway @ Ellerslie Ave,0,BUS ZN,64
4222,49.243756,59408.0,-122.816892,3509,,,,Westbound Hickey Dr @ Dartmoor Dr,0,BUS ZN,49
4223,49.179002,55037.0,-122.910786,5089,,,,Eastbound River Rd @ Regal Dr,0,BUS ZN,101
4224,49.176518,55036.0,-122.913647,5088,,,,Eastbound River Rd @ Knudson Rd,0,BUS ZN,101
4225,49.157102,55031.0,-122.938669,5083,,,,Westbound Centre St @ Main St,0,BUS ZN,16
4226,49.155135,55030.0,-122.935818,5082,,,,Westbound Centre St @ Skagit Dr,0,BUS ZN,16
4227,49.155265,55029.0,-122.933671,5081,,,,Southbound Dunlop Rd @ 10400 Block,0,BUS ZN,16
4228,49.157065,55028.0,-122.931293,5080,,,,Southbound Dunlop Rd @ Sunset Dr,0,BUS ZN,16
4229,49.17279,55035.0,-122.915831,5087,,,,Eastbound River Rd @ 92A Ave,0,BUS ZN,101
4230,49.256567,53467.0,-122.812307,3505,,,,Westbound Chilko Dr @ Nadina Dr,0,BUS ZN,15
4231,49.167209,55033.0,-122.916671,5085,,,,Eastbound River Rd @ Russell Dr,0,BUS ZN,101
4232,49.247379,53469.0,-122.815747,3507,,,,Southbound Mariner Way @ Crawley Ave,0,BUS ZN,49
4233,49.225917,52646.0,-123.002755,2671,,,,Metrotown Station @ Bay 5,0,BUS ZN,50
4234,49.214361,52652.0,-122.988572,2677,,,,Southbound Royal Oak Ave @ Rumble St,0,BUS ZN,52
4235,49.217247,52651.0,-122.988525,2676,,,,Southbound Royal Oak Ave @ Sidley St,0,BUS ZN,53
4236,49.212987,52654.0,-122.985365,2679,,,,Eastbound Clinton St @ Roslyn Ave,0,BUS ZN,52
4237,49.21297,52653.0,-122.987978,2678,,,,Eastbound Clinton St @ Royal Oak Ave,0,BUS ZN,52
4238,49.275557,52898.0,-122.988246,2929,,,,Westbound Parker St @ Springer Ave,0,BUS ZN,36
4239,49.275531,52897.0,-122.981672,2928,,,,Westbound Parker St @ Holdom Ave,0,BUS ZN,36
4240,49.273013,52890.0,-122.953411,2921,,,,Northbound Duthie Ave @ Greystone Dr,0,BUS ZN,64
4241,49.275272,52896.0,-122.97518,2927,,,,Westbound Curtis St @ Fell Ave,0,BUS ZN,36
4242,49.275273,52895.0,-122.970574,2926,,,,Westbound Curtis St @ Kensington Ave,0,BUS ZN,36
4243,49.119185,61501.0,-122.69063,5332,,,,Eastbound 64 Ave @ Fraser Hwy,0,BUS ZN,61
4244,49.11866,55283.0,-122.677124,5335,,,,Southbound 197 St @ 64 Ave,0,BUS ZN,76
4245,49.118993,55282.0,-122.679504,5334,,,,Eastbound 64 Ave @ 196 St,0,BUS ZN,82
4246,49.115186,55285.0,-122.678809,5337,,,,Southbound Willowbrook Dr @ 19600 Block,0,BUS ZN,63
4247,49.116898,55284.0,-122.677645,5336,,,,Westbound Willowbrook Dr @ 197 St,0,BUS ZN,99
4248,49.10983,55287.0,-122.671076,5339,,,,Eastbound Fraser Hwy @ Production Way,0,BUS ZN,195
4249,49.111322,55286.0,-122.674404,5338,,,,Eastbound Fraser Hwy @ Langley Bypass,0,BUS ZN,195
4250,49.026905,56212.0,-122.8549,6272,,,,Westbound Marine Dr @ 132B St,0,BUS ZN,29
4251,49.276629,53145.0,-122.861233,3178,,,,Eastbound St. Johns St @ Elgin St,0,BUS ZN,152
4252,49.225286,52020.0,-123.070409,2037,,,,Westbound E 49 Ave @ Bruce St,0,BUS ZN,132
4253,49.283358,53137.0,-122.871398,3170,,,,Southbound College Park Way @ Oxford Dr,0,BUS ZN,68
4254,49.278404,53140.0,-122.875583,3173,,,,Southbound Cecile Dr @ Angela Dr,0,BUS ZN,68
4255,49.280889,53139.0,-122.875083,3172,,,,Southbound Cecile Dr @ Evergreen Dr,0,BUS ZN,68
4256,49.274941,53142.0,-122.872485,3175,,,,Eastbound Cecile Dr @ Highview Place,0,BUS ZN,68
4257,49.275792,53141.0,-122.874738,3174,,,,Eastbound Cecile Dr @ 1000 Block,0,BUS ZN,68
4258,49.276593,53144.0,-122.863686,3177,,,,Eastbound St. Johns St @ Douglas St,0,BUS ZN,152
4259,49.260339,50720.0,-123.056471,727,,,,Northbound Nanaimo St @ E 11 Ave,0,BUS ZN,75
4260,49.255356,50717.0,-123.056484,724,,,,Northbound Nanaimo St @ E 17 Ave,0,BUS ZN,75
4261,49.257382,50718.0,-123.056473,725,,,,Northbound Nanaimo St @ S Grandview Hwy,0,BUS ZN,75
4262,49.251051,50715.0,-123.056489,722,,,,Northbound Nanaimo St @ E 22 Ave,0,BUS ZN,75
4263,49.252691,50716.0,-123.056482,723,,,,Northbound Nanaimo St @ E 20 Ave,0,BUS ZN,75
4264,49.233094,50713.0,-123.097712,720,,,,Westbound E 41 Ave @ Prince Edward St,0,BUS ZN,83
4265,49.262477,50721.0,-123.056433,728,,,,Northbound Nanaimo St @ E Broadway,0,BUS ZN,75
4266,49.265123,50722.0,-123.056462,729,,,,Northbound Nanaimo St @ E 6th Ave,0,BUS ZN,75
4267,49.232088,51155.0,-123.026055,1164,,,,Eastbound Kingsway @ Lincoln St,0,BUS ZN,100
4268,49.232257,51156.0,-123.022286,1165,,,,Eastbound Kingsway @ Boundary Rd,0,BUS ZN,100
4269,49.232578,51157.0,-123.018383,1166,,,,Eastbound Kingsway @ Smith Ave,0,BUS ZN,100
4270,49.232758,51158.0,-123.015229,1167,,,,Eastbound Kingsway @ Inman Ave,0,BUS ZN,100
4271,49.233641,51151.0,-123.035167,1160,,,,Eastbound Kingsway @ Joyce St,0,BUS ZN,101
4272,49.232943,51152.0,-123.033767,1161,,,,Eastbound Kingsway @ Wessex St,0,BUS ZN,100
4273,49.231987,51153.0,-123.031656,1162,,,,Eastbound Kingsway @ Tyne St,0,BUS ZN,100
4274,49.231961,51154.0,-123.028846,1163,,,,Eastbound Kingsway @ Melbourne St,0,BUS ZN,100
4275,49.232443,51159.0,-123.012252,1168,,,,Eastbound Kingsway @ Patterson Ave,0,BUS ZN,100
4276,49.231667,51160.0,-123.00953,1169,,,,Eastbound Kingsway @ Olive Ave,0,BUS ZN,100
4277,49.225238,52018.0,-123.065364,2035,,,,Westbound E 49 Ave @ Victoria Dr,0,BUS ZN,193
4278,49.279703,53162.0,-122.801564,3196,,,,Northbound Johnson St @ Packard Ave,0,BUS ZN,109
4279,49.225187,52017.0,-123.06295,2034,,,,Westbound E 49 Ave @ Gladstone St,0,BUS ZN,132
4280,49.286862,58798.0,-122.761656,9384,,,,Southbound Wellington St @ Canterbury Lane,0,BUS ZN,46
4281,49.277492,51698.0,-123.028787,1712,,,,Westbound Adanac St @ Skeena St,0,BUS ZN,56
4282,49.225118,52016.0,-123.05961,2033,,,,Westbound E 49 Ave @ Nanaimo St,0,BUS ZN,132
4283,49.274171,58811.0,-122.774844,9386,,,,Northbound Shaughnessy St @ Dorset Ave,0,BUS ZN,93
4284,49.258499,59000.0,-122.800196,12806,,,,Northbound Orchid Dr @ 2700 Block,0,BUS ZN,39
4285,49.168408,61764.0,-122.807134,12551,,,,Westbound Fraser Hwy @ 150 St,0,BUS ZN,144
4286,49.274423,60506.0,-123.128718,12804,,,,Eastbound Pacific St @ Seymour Mews,0,BUS ZN,116
4287,49.276253,58812.0,-122.773661,9387,,,,Northbound Shaughnessy St @ Centennial Ave,0,BUS ZN,93
4288,49.170463,60561.0,-122.756642,12802,,,,Northbound 168 St @ 92A Ave,0,BUS ZN,19
4289,49.047492,58465.0,-122.878313,12803,,,,Northbound 124 St @ Seacrest Dr,0,BUS ZN,27
4290,49.146263,60559.0,-122.890209,12800,,,,Northbound Scott Rd @ 7800 Block,0,BUS ZN,211
4291,49.17036,60560.0,-122.756802,12801,,,,Southbound 168 St @ 92A Ave,0,BUS ZN,17
4292,49.021902,60320.0,-122.807511,12558,,,,Westbound Marine Dr @ 14900 Block,0,BUS ZN,29
4293,49.197694,57930.0,-122.566123,8005,,,,Northbound Tamarack Lane @ Tamarack Cres,0,BUS ZN,33
4294,49.198831,57931.0,-122.567844,8006,,,,Northbound Tamarack Lane @ 108 Ave,0,BUS ZN,33
4295,49.200266,57932.0,-122.570969,8007,,,,Northbound Tamarack Lane @ 108B Ave,0,BUS ZN,33
4296,49.187095,59405.0,-122.567122,8000,,,,Westbound River Rd @ 236 St,0,BUS ZN,7
4297,49.191261,57926.0,-122.572191,8001,,,,Westbound River Rd @ 23400 Block (Flag),0,BUS ZN,7
4298,49.152343,60569.0,-122.952697,12808,,,,Westbound River Rd @ Hwy 17 Offramp,0,BUS ZN,83
4299,49.27109,51702.0,-123.033737,1716,,,,Southbound Rupert St @ Grant St,0,BUS ZN,56
4300,49.291226,58703.0,-122.763205,9382,,,,Southbound Oxford St @ Forestgate Place,0,BUS ZN,46
4301,49.224889,52015.0,-123.05517,2032,,,,Westbound E 49 Ave @ Elliott St,0,BUS ZN,193
4302,49.289214,58678.0,-122.762596,9383,,,,Eastbound Mason Ave @ Oxford St,0,BUS ZN,46
4303,49.087604,57396.0,-123.062236,7469,,,,Ladner Exchange @ Bay 5,0,BUS ZN,55
4304,49.087654,57395.0,-123.062063,7468,,,,Ladner Exchange @ Bay 2,0,BUS ZN,73
4305,49.285107,53165.0,-122.797418,3199,,,,Eastbound Guildford Way @ Pacific St,0,BUS ZN,84
4306,49.089768,57390.0,-123.081626,7463,,,,Northbound Arthur Dr @ Ladner Trunk Rd,0,BUS ZN,61
4307,49.280235,51851.0,-122.969233,1865,,,,Eastbound Hastings St @ Kensington Ave,0,BUS ZN,205
