,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,count
1977,3848,101559,Veterans Memorial Pkwy at Peatt,,48.455532,-123.496436,,,0,,2,2
1978,4620,102404,Swartz Bay Ferry Terminal,,48.688255,-123.41188,,,0,,2,89
1979,4607,102385,Hwy 17 s/b ramp at Lands End Rd,,48.683695,-123.413432,,,0,,2,69
1980,4469,102243,Fifth at Beacon - Sidney Town Ctr,,48.648599,-123.400417,,,0,,2,115
1981,4295,102044,McTavish Exchange,,48.630051,-123.412454,,,0,,2,25
1982,121451,102469,Hwy 17 at Mt Newton X,,48.593957,-123.398507,,,0,,2,25
1983,4103,101828,Hwy 17 at Sayward,,48.538221,-123.389558,,,0,,2,96
1984,2354,100009,Hwy 17 at Haliburton,,48.513956,-123.38447,,,0,,2,25
1985,3696,101407,Royal Oak Exch / Broadmead Vlg,,48.498697,-123.385973,,,0,,2,25
1986,3175,100872,Hwy 17 at McKenzie,,48.467445,-123.382144,,,0,,2,94
1987,2371,100029,Legislature Terminal,,48.418974,-123.368956,,,0,,2,58
1988,3178,100875,Hwy 17 at McKenzie,,48.467873,-123.37893,,,0,,2,94
1989,3690,101401,Royal Oak Exch / Broadmead Vlg,,48.498632,-123.384255,,,0,,2,58
1990,3898,101616,Hwy 17 at Haliburton,,48.515029,-123.384291,,,0,,2,96
1991,121452,102474,Hwy 17 at Mt Newton X,,48.593911,-123.398102,,,0,,2,24
1992,4299,102048,McTavish Exch - airport connections,,48.629052,-123.411623,,,0,,2,24
1993,4473,102249,Fifth at Beacon - Sidney Town Ctr,,48.649312,-123.40023,,,0,,2,92
1994,4609,102387,Lands End at Hwy 17 s/b ramp,,48.684105,-123.412477,,,0,,2,65
1995,4597,102374,Hwy 17 s/b ramp at Wain Rd,,48.676786,-123.427501,,,0,,2,46
1996,4589,102366,McDonald Park Rd at McMicken,,48.674096,-123.42421,,,0,,2,46
1997,4580,102357,McDonald Park Rd at Bayfield,,48.671219,-123.421362,,,0,,2,46
1998,4577,102354,"McDonald Park Rd, 10580 block",,48.669292,-123.417772,,,0,,2,46
1999,4561,102338,McDonald Park Rd at Resthaven,,48.666489,-123.41697,,,0,,2,46
2000,4557,102334,Resthaven at Shoal Harbour Pier,,48.666103,-123.412205,,,0,,2,46
2001,4545,102322,Bowerbank at Colinwood,,48.664918,-123.410248,,,0,,2,46
2002,4535,102312,Ardwell at Devlin,,48.662526,-123.409467,,,0,,2,38
2003,4532,102309,Ardwell at Simister,,48.662528,-123.407347,,,0,,2,38
2004,4530,102307,Ardwell at Resthaven,,48.662531,-123.404552,,,0,,2,38
2005,4514,102291,Resthaven at Amelia,,48.658479,-123.403045,,,0,,2,38
2006,4503,102280,Resthaven at Malaview,,48.656734,-123.403055,,,0,,2,59
2007,4492,102269,Resthaven at Henry,,48.653832,-123.402514,,,0,,2,59
2008,88241,102185,James White Blvd at Resthaven,,48.65015,-123.401864,,,0,,2,38
2009,4475,102251,Beacon at Stirling,,48.649034,-123.408677,,,0,,2,49
2010,4460,102233,Ocean at Epco,,48.644561,-123.410578,,,0,,2,33
2011,4599,102376,Ocean at Canora,,48.644506,-123.416611,,,0,,2,33
2012,4253,101993,Canora at Dehavilland,,48.64275,-123.416695,,,0,,2,33
2013,4451,102218,Canora at Northbrook,,48.639996,-123.417673,,,0,,2,33
2014,4443,102208,Canora at Summergate,,48.636833,-123.41775,,,0,,2,33
2015,4439,102204,Canora at Summergate,,48.636279,-123.417316,,,0,,2,33
2016,4453,102220,Canora at Norseman,,48.640476,-123.41727,,,0,,2,33
2017,4256,101997,Canora at de Havilland,,48.642802,-123.416669,,,0,,2,33
2018,4602,102379,Ocean at Canora,,48.644374,-123.416435,,,0,,2,33
2019,4459,102231,Ocean at Epco,,48.64443,-123.410575,,,0,,2,33
2020,4472,102248,Beacon at Hwy 17,,48.648822,-123.408746,,,0,,2,48
2021,4482,102259,Fifth at Henry,,48.652783,-123.400187,,,0,,2,71
2022,4497,102274,Resthaven at Mills,,48.655171,-123.402832,,,0,,2,37
2023,4510,102287,Resthaven at Amherst,,48.657554,-123.402859,,,0,,2,37
2024,4518,102295,Resthaven at Amelia,,48.659024,-123.402875,,,0,,2,37
2025,4526,102303,Resthaven at Ardwell,,48.662235,-123.403815,,,0,,2,37
2026,4533,102310,Ardwell at Simister,,48.662655,-123.406614,,,0,,2,37
2027,4537,102314,Bowerbank at Ardwell,,48.662911,-123.410101,,,0,,2,45
2028,4544,102321,Bowerbank at Colinwood,,48.664963,-123.410042,,,0,,2,45
2029,4558,102335,"Resthaven, 10460 block",,48.666215,-123.412946,,,0,,2,45
2030,4559,102336,Resthaven at McDonald Park Rd,,48.666227,-123.416515,,,0,,2,45
2031,4576,102353,McDonald Park Rd at Blue Heron,,48.669557,-123.417638,,,0,,2,45
2032,4582,102359,McDonald Park Rd at Bayfield,,48.671483,-123.421684,,,0,,2,45
2033,4591,102368,McDonald Park Rd at Marina,,48.674299,-123.424055,,,0,,2,45
2034,4596,102373,Hwy 17 n/b ramp at McDonald Park Rd,,48.676008,-123.426125,,,0,,2,45
2035,2483,100157,Swartz Bay Ferry Terminal,,48.687991,-123.41227,,,0,,2,35
2036,4466,102240,Fifth at Bevan,,48.647294,-123.400401,,,0,,2,49
2037,4457,102228,Fifth at Ocean,,48.643691,-123.400468,,,0,,2,49
2038,4454,102221,Fifth at Weiler,,48.641658,-123.40046,,,0,,2,49
2039,4440,102205,Lochside at Frost,,48.637804,-123.403793,,,0,,2,49
2040,4435,102200,Lochside at Captains Walk,,48.636359,-123.405167,,,0,,2,49
2041,4427,102190,Lochside at Bakerview,,48.632818,-123.409121,,,0,,2,49
2042,4290,102038,McTavish Exchange,,48.63033,-123.412974,,,0,,2,35
2043,4419,102176,East Saanich at McTavish,,48.629512,-123.420458,,,0,,2,40
2044,4406,102158,East Saanich at Bazan Bay,,48.624778,-123.418814,,,0,,2,35
2045,4391,102143,"East Saanich, 8800 block",,48.620941,-123.417657,,,0,,2,35
2046,4383,102135,East Saanich at Dean Park Rd,,48.61796,-123.416655,,,0,,2,35
2047,4361,102112,East Saanich at Barrett,,48.613484,-123.416151,,,0,,2,40
2048,4344,102094,East Saanich at Haldon,,48.606596,-123.419117,,,0,,2,40
2049,4337,102087,East Saanich at Newman,,48.602501,-123.417304,,,0,,2,40
2050,4329,102079,East Saanich at Polo Park,,48.599495,-123.416922,,,0,,2,40
2051,4322,102072,East Saanich at Wallace,,48.596759,-123.416973,,,0,,2,40
2052,4308,102057,Saanichton Exchange Bay B,,48.593679,-123.417057,,,0,,2,106
2053,4284,102030,East Saanich at Prosser,,48.588293,-123.41938,,,0,,2,68
2054,4276,102021,East Saanich at Veyaness,,48.585678,-123.417486,,,0,,2,35
2055,4255,101996,"East Saanich, 7360 block",,48.582454,-123.411825,,,0,,2,35
2056,4233,101968,East Saanich at Stelly's Cross Rd,,48.579922,-123.409207,,,0,,2,35
2057,4236,101972,East Saanich at Dogwood,,48.57695,-123.406838,,,0,,2,35
2058,4207,101942,East Saanich at Cooperidge,,48.573275,-123.403766,,,0,,2,35
2059,4135,101861,Island View at Hwy 17,,48.57232,-123.398849,,,0,,2,35
2060,3737,101448,Royal Oak Exchange,,48.498866,-123.386955,,,0,,2,69
2061,2958,100650,Blanshard at Ravine - Uptown,,48.457012,-123.376022,,,0,,2,69
2062,3705,101416,Royal Oak Exchange,,48.499152,-123.387383,,,0,,2,34
2063,3607,101317,Island View at Hwy 17,,48.572451,-123.400268,,,0,,2,34
2064,4209,101944,East Saanich at Cooperidge,,48.573936,-123.40409,,,0,,2,34
2065,4219,101954,East Saanich at Dogwood,,48.577008,-123.40666,,,0,,2,34
2066,4220,101955,East Saanich at Stelly's Cross Rd,,48.579594,-123.408771,,,0,,2,34
2067,4272,102015,"East Saanich, 7370 block",,48.582671,-123.411851,,,0,,2,34
2068,4268,102011,East Saanich at Veyaness,,48.585497,-123.416567,,,0,,2,34
2069,4280,102025,East Saanich at Hovey,,48.587901,-123.419077,,,0,,2,34
2070,4305,102054,Saanichton Exchange,,48.593586,-123.416868,,,0,,2,34
2071,4321,102071,East Saanich at Patterson,,48.596596,-123.416773,,,0,,2,40
2072,4330,102080,East Saanich at Polo Park,,48.600192,-123.41671,,,0,,2,40
2073,4336,102086,East Saanich at Newman,,48.602609,-123.417121,,,0,,2,40
2074,4346,102096,East Saanich at Haldon,,48.606795,-123.419088,,,0,,2,40
2075,4362,102113,East Saanich at Barrett,,48.613669,-123.415921,,,0,,2,40
2076,4384,102136,East Saanich at Lowe,,48.618346,-123.416453,,,0,,2,34
2077,4392,102144,"East Saanich, 8800 block",,48.620746,-123.417386,,,0,,2,34
2078,4408,102160,East Saanich at Forest Park Dr,,48.625659,-123.419229,,,0,,2,40
2079,4420,102177,East Saanich at McTavish,,48.629618,-123.420254,,,0,,2,40
2080,4274,102018,McTavish Exch - airport connections,,48.630165,-123.413086,,,0,,2,34
2081,4425,102188,Lochside at Bakerview,,48.632776,-123.408984,,,0,,2,47
2082,4442,102207,Lochside at Frost,,48.638126,-123.403241,,,0,,2,47
2083,4450,102217,Fifth at Weiler,,48.64133,-123.400263,,,0,,2,47
2084,4456,102227,Fifth at Ocean,,48.644002,-123.400104,,,0,,2,47
2085,4465,102239,Fifth at Bevan,,48.647387,-123.400226,,,0,,2,47
2086,4156,101883,Tanner at Marie Meadows,,48.554355,-123.395026,,,0,,2,38
2087,4158,101886,Tanner at Conconi,,48.554344,-123.398271,,,0,,2,38
2088,4162,101890,Tanner at Rodolph,,48.554402,-123.40117,,,0,,2,38
2089,4166,101894,Central Saanich Rd at Tanner,,48.557134,-123.403432,,,0,,2,38
2090,4169,101897,Central Saanich Rd at Styan,,48.559804,-123.403459,,,0,,2,38
2091,4175,101904,Central Saanich Rd at Handy,,48.562316,-123.403459,,,0,,2,38
2092,4178,101907,Central Saanich Rd at Keating Cross Rd,,48.564839,-123.403454,,,0,,2,38
2093,4180,101909,Keating Cross Rd at Mirah,,48.565212,-123.407263,,,0,,2,38
2094,4184,101915,Keating Cross Rd at Veyaness,,48.565216,-123.410263,,,0,,2,38
2095,4187,101919,Keating Cross Rd at Rajpur,,48.565205,-123.414381,,,0,,2,38
2096,4189,101921,Keating Cross Rd at Oldfield,,48.565216,-123.418377,,,0,,2,38
2097,4192,101925,Keating Cross Rd at Bryn,,48.56558,-123.427515,,,0,,2,38
2098,4195,101930,Keating Cross Rd at West Saanich,,48.565273,-123.437712,,,0,,2,38
2099,4208,101943,Benvenuto at Knott,,48.566311,-123.447453,,,0,,2,45
2100,4201,101936,Benvenuto at Garden Gate,,48.563843,-123.453728,,,0,,2,45
2101,4199,101934,Benvenuto at Trudeau,,48.562992,-123.456136,,,0,,2,45
2102,4206,101941,Wallace at Benvenuto,,48.563304,-123.458824,,,0,,2,47
2103,4211,101946,Wallace at Woodward,,48.564416,-123.460087,,,0,,2,46
2104,4218,101953,Wallace 6770 block,,48.566319,-123.461365,,,0,,2,46
2105,4225,101960,Wallace at McKenna,,48.568765,-123.459378,,,0,,2,46
2106,4223,101958,Wallace at Springside,,48.569585,-123.455646,,,0,,2,46
2107,4229,101964,Wallace at Llanfair,,48.570698,-123.454023,,,0,,2,46
2108,4235,101971,Wallace at Marchant,,48.572723,-123.451064,,,0,,2,60
2109,4239,101975,Wallace at Sluggett,,48.573904,-123.449065,,,0,,2,60
2110,4245,101985,West Saanich at Wallace,,48.576243,-123.446543,,,0,,2,92
2111,4258,101999,West Saanich at Verdier,,48.578801,-123.450405,,,0,,2,53
2112,4267,102010,Stelly's Cross at West Saanich,,48.579677,-123.450765,,,0,,2,46
2113,4260,102002,Stelly's Cross Rd at Early,,48.579639,-123.445677,,,0,,2,46
2114,34317,101677,Stelly's Cross Rd at Gowdy,,48.57964,-123.443524,,,0,,2,46
2115,4252,101992,Stelly's Cross Rd at Saanich Fairgrounds,,48.579658,-123.436883,,,0,,2,46
2116,4248,101988,Stelly's Cross Rd at Stelly's Sec School,,48.579664,-123.431969,,,0,,2,46
2117,4244,101984,Wallace at Stelly's Cross Rd,,48.580118,-123.425682,,,0,,2,46
2118,4266,102009,Wallace at White,,48.584478,-123.423569,,,0,,2,46
2119,4278,102023,Wallace at Hovey,,48.586614,-123.422538,,,0,,2,46
2120,4281,102026,Wallace at Prosser,,48.588528,-123.421743,,,0,,2,46
2121,4303,102052,Wallace at Cultra,,48.592713,-123.421369,,,0,,2,46
2122,4316,102065,Wallace at Mt Newton Cross Rd,,48.594442,-123.419646,,,0,,2,46
2123,4215,101950,Butchart Gardens,,48.563102,-123.466572,,,0,,2,33
2124,57474,102017,Benvenuto at Tod Inlet,,48.562489,-123.464226,,,0,,2,52
2125,4279,102024,Wallace at Hovey,,48.586527,-123.422791,,,0,,2,41
2126,4250,101990,Wallace at White,,48.584441,-123.4238,,,0,,2,41
2127,4246,101986,Wallace at Stelly's Cross Rd,,48.579873,-123.425996,,,0,,2,41
2128,4234,101969,"Wallace, 7200 block - Stelly's Sec Sch",,48.576094,-123.433334,,,0,,2,33
2129,4257,101998,Verdier at West Saanich,,48.577965,-123.450417,,,0,,2,47
2130,4261,102003,Verdier at Holly Park,,48.577936,-123.455635,,,0,,2,47
2131,4271,102014,Verdier at Hagan,,48.577953,-123.458286,,,0,,2,47
2132,4277,102022,Verdier at Keally,,48.577957,-123.46307,,,0,,2,47
2133,4273,102016,Brentwood Dr at Verdier,,48.576656,-123.464756,,,0,,2,47
2134,4251,101991,Brentwood Dr at Sluggett,,48.573677,-123.462191,,,0,,2,47
2135,4243,101983,Brentwood Dr at Marchant,,48.572532,-123.461052,,,0,,2,47
2136,4240,101977,Marchant at Hagan,,48.57237,-123.457712,,,0,,2,47
2137,4231,101966,Wallace at Marin Park,,48.571795,-123.45271,,,0,,2,33
2138,4227,101962,Wallace at Springside,,48.569821,-123.455547,,,0,,2,33
2139,4228,101963,Wallace at McKenna,,48.568865,-123.459424,,,0,,2,33
2140,4217,101952,Wallace 6760 block,,48.565865,-123.461295,,,0,,2,33
2141,4210,101945,Wallace at Woodward,,48.564338,-123.460256,,,0,,2,33
2142,4205,101940,Wallace at Benvenuto,,48.563336,-123.45917,,,0,,2,33
2143,4200,101935,Benvenuto at Trudeau,,48.562857,-123.456144,,,0,,2,36
2144,4198,101933,Benvenuto at Garden Gate,,48.563787,-123.453527,,,0,,2,36
2145,4204,101939,Benvenuto at Knott,,48.566159,-123.447089,,,0,,2,36
2146,4194,101929,Keating Cross Rd at West Saanich,,48.565123,-123.437382,,,0,,2,36
2147,4191,101924,Keating Cross Rd at Bryn,,48.565713,-123.42649,,,0,,2,36
2148,4188,101920,Keating Cross Rd at Kirkpatrick,,48.565061,-123.419304,,,0,,2,36
2149,4186,101917,Keating Cross Rd at Rajpur,,48.56507,-123.41313,,,0,,2,36
2150,4181,101911,Keating Cross Rd at Veyaness,,48.565065,-123.410068,,,0,,2,36
2151,4179,101908,Keating Cross Rd at Mirah,,48.565071,-123.406231,,,0,,2,36
2152,4177,101906,Central Saanich Rd at Keating Cross Rd,,48.564535,-123.403656,,,0,,2,36
2153,4172,101901,Central Saanich Rd at Styan,,48.560434,-123.403667,,,0,,2,36
2154,4167,101895,Central Saanich Rd at Tanner,,48.55711,-123.403635,,,0,,2,36
2155,4160,101888,Tanner at Rodolph,,48.554253,-123.400433,,,0,,2,36
2156,4161,101889,Tanner at Conconi,,48.554225,-123.398228,,,0,,2,36
2157,4157,101885,Tanner at Marie Meadows,,48.554219,-123.395008,,,0,,2,36
2158,4265,102007,Butchart Gardens,,48.563081,-123.466557,,,0,,2,25
2159,145221,102524,Saanichton Exchange,,48.594141,-123.416399,,,0,,2,20
2160,4318,102067,Saanich Peninsula Hospital,,48.596027,-123.410329,,,0,,2,32
2161,4301,102050,Mt Newton Cross Rd at Saanich Pen Hosp,,48.594065,-123.409485,,,0,,2,13
2162,4297,102046,Mt Newton Cross Rd at Central Saanich Rd,,48.594065,-123.40293,,,0,,2,15
2163,4293,102042,Mt Newton Cross Rd at Hwy 17,,48.594075,-123.399955,,,0,,2,15
2164,4291,102040,Mt Newton Cross Rd at Hermwood,,48.594107,-123.396292,,,0,,2,15
2165,4288,102036,Mt Newton Cross Rd at Stautw,,48.59298,-123.391734,,,0,,2,37
2166,4309,102058,Lochside at Ferguson,,48.595622,-123.394572,,,0,,2,15
2167,4324,102074,Lochside at James Island,,48.599202,-123.39462,,,0,,2,15
2168,4327,102077,Lochside at Wakeman,,48.600634,-123.395729,,,0,,2,15
2169,4334,102084,Lochside at Newman,,48.604068,-123.395988,,,0,,2,15
2170,4341,102091,Lochside at Cascade,,48.606616,-123.396439,,,0,,2,15
2171,4351,102101,"Lochside, 8390 block",,48.610395,-123.399305,,,0,,2,15
2172,4358,102108,Lochside at Wardle,,48.614346,-123.401289,,,0,,2,15
2173,4385,102137,Lochside at Lowe,,48.61839,-123.404428,,,0,,2,15
2174,4400,102152,"Lochside, 8890 block",,48.62359,-123.407998,,,0,,2,15
2175,4275,102020,McTavish Exchange,,48.630166,-123.413286,,,0,,2,43
2176,4487,102264,Henry at Seventh,,48.653291,-123.403577,,,0,,2,8
2177,4486,102263,Henry at Chicory,,48.653293,-123.406661,,,0,,2,8
2178,4500,102277,Bowerbank at Mills,,48.655737,-123.41008,,,0,,2,8
2179,4511,102288,Bowerbank at Malaview,,48.657361,-123.410069,,,0,,2,8
2180,4525,102302,Bowerbank at Piercy,,48.660253,-123.410035,,,0,,2,8
2181,145225,102538,Swartz Bay Ferry Terminal,,48.687861,-123.412281,,,0,,2,8
2182,4528,102305,Bowerbank at Vallis,,48.662056,-123.41028,,,0,,2,8
2183,4524,102301,Bowerbank at Calvin,,48.659836,-123.410265,,,0,,2,8
2184,4509,102286,Bowerbank at Malaview,,48.656789,-123.41027,,,0,,2,8
2185,4499,102276,Mills at Bowerbank,,48.655267,-123.409866,,,0,,2,8
2186,4488,102265,Henry at Chicory,,48.65316,-123.406542,,,0,,2,8
2187,4485,102262,Henry at Resthaven,,48.653156,-123.403015,,,0,,2,8
2188,4476,102253,James White Blvd at Fifth,,48.650168,-123.400599,,,0,,2,110
2189,4285,102032,McTavish Exchange,,48.630332,-123.413204,,,0,,2,44
2190,4401,102153,"Lochside, 8880 block",,48.623557,-123.408165,,,0,,2,17
2191,4378,102130,Lochside at Lowe,,48.618276,-123.404538,,,0,,2,17
2192,4360,102110,Lochside at Wardle,,48.614266,-123.401436,,,0,,2,17
2193,4350,102100,"Lochside,  8380 block",,48.610092,-123.399266,,,0,,2,17
2194,4339,102089,Lochside at Cascade,,48.606417,-123.396523,,,0,,2,17
2195,4332,102082,Lochside at Newman,,48.603827,-123.396202,,,0,,2,17
2196,4325,102075,Lochside at Wakeman,,48.600388,-123.395731,,,0,,2,17
2197,4320,102070,Lochside at James Island,,48.598742,-123.394782,,,0,,2,17
2198,123816,102477,Lochside at Hackett,,48.596938,-123.39475,,,0,,2,17
2199,4302,102051,Lochside at Mt Newton Cross Rd,,48.594543,-123.394759,,,0,,2,17
2200,4294,102043,Mt Newton Cross Rd at Hermwood,,48.594237,-123.396891,,,0,,2,17
2201,4296,102045,Mt Newton Cross Rd at Hwy 17,,48.594208,-123.399402,,,0,,2,17
2202,4300,102049,Mt Newton Cross Rd at Central Saanich Rd,,48.594198,-123.404019,,,0,,2,17
2203,4306,102055,Mt Newton Cross Rd at Saanich Pen Hosp,,48.594193,-123.410441,,,0,,2,17
2204,145222,102527,Saanichton Exchange,,48.594236,-123.416325,,,0,,2,23
2205,4317,102066,Wallace at Lisnoe,,48.594024,-123.420553,,,0,,2,8
2206,4286,102033,Wallace at Cultra,,48.592023,-123.421812,,,0,,2,8
2207,4298,102047,Wallace at Prosser,,48.589114,-123.421867,,,0,,2,8
2208,4249,101989,Stelly's Cross Rd at Stelly's Sec School,,48.57979,-123.432762,,,0,,2,8
2209,4254,101994,Stelly's Cross Rd at Saanich Fairgrounds,,48.579795,-123.436104,,,0,,2,8
2210,34291,101650,Stelly's Cross Rd at Gowdy,,48.579811,-123.440727,,,0,,2,8
2211,4262,102004,Stelly's Cross Rd at Early,,48.579774,-123.445729,,,0,,2,8
2212,4270,102013,West Saanich at Verdier,,48.578348,-123.450169,,,0,,2,16
2213,4242,101982,West Saanich at Clarke,,48.575983,-123.446625,,,0,,2,8
2214,4238,101974,West Saanich at Wallace,,48.57484,-123.444807,,,0,,2,16
2215,4224,101959,West Saanich at Marchant,,48.572732,-123.442692,,,0,,2,15
2216,4212,101947,West Saanich at Carriage Ln,,48.569076,-123.441512,,,0,,2,15
2217,4197,101932,West Saanich at Kersey,,48.566773,-123.440087,,,0,,2,15
2218,3362,101062,Stautw at Pullock,,48.590273,-123.387393,,,0,,2,5
2219,3308,101007,Stautw at Church,,48.58915,-123.385231,,,0,,2,5
2220,3253,100952,Jimmy at Stautw,,48.588375,-123.378693,,,0,,2,5
2221,3330,101029,Mt Newton Cross Rd. at Church,,48.591121,-123.384579,,,0,,2,5
2222,4480,102257,Galaran at Skylark,,48.650908,-123.412328,,,0,,2,16
2223,4489,102266,Galaran at Henry,,48.653555,-123.412314,,,0,,2,16
2224,4502,102279,Mills at McDonald Park Rd,,48.655407,-123.416561,,,0,,2,16
2225,4504,102281,"Mills Rd, 1920 block",,48.655415,-123.420116,,,0,,2,16
2226,4507,102284,Mills at Avenger Way,,48.655429,-123.423247,,,0,,2,16
2227,4512,102289,Mills at Littlewood,,48.655447,-123.430911,,,0,,2,16
2228,4521,102298,Mills at West Saanich,,48.655459,-123.444401,,,0,,2,16
2229,4496,102273,West Saanich at Willingdon,,48.64974,-123.447511,,,0,,2,8
2230,4484,102261,"West Saanich, 9730 block",,48.646491,-123.455853,,,0,,2,8
2231,4477,102254,West Saanich at Ardmore,,48.643914,-123.458107,,,0,,2,8
2232,4461,102234,West Saanich at Bradley Dyne,,48.638745,-123.458102,,,0,,2,8
2233,4436,102201,West Saanich at McTavish,,48.630154,-123.458203,,,0,,2,8
2234,4428,102191,West Saanich at North Ridge,,48.627076,-123.458115,,,0,,2,8
2235,4417,102169,West Saanich at Theh Le Lum,,48.621594,-123.464575,,,0,,2,8
2236,4412,102164,"West Saanich, 8740 block",,48.619902,-123.466153,,,0,,2,8
2237,4396,102148,West Saanich at Lawrence,,48.610869,-123.473828,,,0,,2,8
2238,4367,102118,West Saanich at McPhail,,48.604467,-123.471842,,,0,,2,8
2239,4348,102098,West Saanich at Mt Newton Cross Rd,,48.599042,-123.465892,,,0,,2,8
2240,4287,102035,West Saanich at Shaker Church Rd,,48.583817,-123.457704,,,0,,2,8
2241,4193,101928,West Saanich at Keating Cross Rd,,48.564576,-123.43813,,,0,,2,8
2242,4182,101912,West Saanich at Old West Saanich,,48.560931,-123.436667,,,0,,2,8
2243,4171,101900,"West Saanich, 6340 block",,48.554589,-123.438651,,,0,,2,8
2244,4165,101893,West Saanich at Durrance,,48.550609,-123.439901,,,0,,2,8
2245,4164,101892,West Saanich at Glen Nevis,,48.547518,-123.44142,,,0,,2,8
2246,4147,101873,"West Saanich, 5750 block",,48.541383,-123.436804,,,0,,2,8
2247,4131,101856,West Saanich at Wallace,,48.535154,-123.437506,,,0,,2,8
2248,4115,101840,West Saanich at Matterhorn,,48.532291,-123.438554,,,0,,2,8
2249,4085,101808,West Saanich at Hartland,,48.527395,-123.436497,,,0,,2,8
2250,4061,101783,West Saanich at Prospect Lake,,48.523721,-123.43061,,,0,,2,8
2251,85876,102180,West Saanich at Observatory,,48.517709,-123.422014,,,0,,2,8
2252,3908,101627,West Saanich at Goward,,48.510912,-123.414667,,,0,,2,8
2253,3864,101575,West Saanich at Beaver,,48.508461,-123.410053,,,0,,2,8
2254,3825,101536,Beaver Lake Rd at West Saanich,,48.505135,-123.408026,,,0,,2,8
2255,3792,101503,Beaver at Quayle - The Gardens at HCP,,48.501615,-123.413839,,,0,,2,8
2256,3817,101528,Quayle at Elk,,48.502751,-123.418535,,,0,,2,8
2257,88237,102181,Interurban at Viaduct Ave W,,48.498384,-123.419436,,,0,,2,8
2258,3782,101493,Interurban at Viaduct Ave W,,48.499109,-123.419171,,,0,,2,7
2259,3815,101526,Quayle at Elk,,48.502642,-123.418587,,,0,,2,7
2260,3789,101500,Quayle at Beaver - The Gardens at HCP,,48.501418,-123.413943,,,0,,2,7
2261,3813,101524,Beaver Lake Rd at West Saanich,,48.505014,-123.407927,,,0,,2,7
2262,3876,101590,West Saanich at Old West Saanich,,48.509171,-123.411316,,,0,,2,7
2263,3914,101633,West Saanich at Interurban,,48.511679,-123.414575,,,0,,2,7
2264,4003,101725,West Saanich at Observatory,,48.517775,-123.421817,,,0,,2,7
2265,4064,101786,West Saanich at Prospect Lake,,48.523874,-123.430636,,,0,,2,7
2266,4087,101810,West Saanich at Hartland,,48.527586,-123.436484,,,0,,2,7
2267,4119,101844,West Saanich at Matterhorn,,48.533865,-123.437665,,,0,,2,7
2268,4132,101857,West Saanich at Wallace,,48.535538,-123.437182,,,0,,2,7
2269,4152,101878,"West Saanich, 5780 block",,48.543193,-123.436708,,,0,,2,7
2270,4163,101891,West Saanich at Glen Nevis,,48.54772,-123.441083,,,0,,2,7
2271,4168,101896,West Saanich at Durrance,,48.551218,-123.440076,,,0,,2,7
2272,4170,101899,"West Saanich, 6090 block",,48.554236,-123.438658,,,0,,2,7
2273,4183,101914,West Saanich at Old West Saanich,,48.560897,-123.436471,,,0,,2,7
2274,4196,101931,West Saanich at Keating Cross Rd,,48.56585,-123.439058,,,0,,2,7
2275,4213,101948,West Saanich at Carriage Ln,,48.56928,-123.441331,,,0,,2,7
2276,4226,101961,West Saanich at Marchant,,48.572902,-123.4426,,,0,,2,7
2277,4237,101973,West Saanich at Columbia,,48.574728,-123.444359,,,0,,2,7
2278,4289,102037,West Saanich at Shaker Church Rd,,48.584279,-123.458072,,,0,,2,7
2279,4349,102099,West Saanich at Mt Newton Cross Rd,,48.599552,-123.466028,,,0,,2,7
2280,4370,102121,West Saanich at McPhail,,48.605256,-123.472387,,,0,,2,7
2281,4388,102140,West Saanich at Lawrence,,48.609714,-123.474136,,,0,,2,7
2282,4413,102165,West Saanich at Theh Le Lum,,48.620579,-123.465272,,,0,,2,7
2283,4429,102194,West Saanich at North Ridge,,48.627681,-123.457902,,,0,,2,7
2284,4441,102206,West Saanich at McTavish,,48.631694,-123.458089,,,0,,2,7
2285,4458,102229,"West Saanich, 9380 block",,48.637149,-123.457974,,,0,,2,7
2286,4479,102256,West Saanich at Ardmore,,48.643624,-123.457919,,,0,,2,7
2287,4483,102260,"West Saanich, 9740 block",,48.646399,-123.455695,,,0,,2,7
2288,4491,102268,West Saanich at Willingdon,,48.649547,-123.447554,,,0,,2,7
2289,4057,101779,Mills at West Saanich,,48.655311,-123.444894,,,0,,2,7
2290,4090,101813,Mills at Littlewood,,48.655323,-123.432043,,,0,,2,7
2291,4091,101814,Mills at Avenger Way,,48.655275,-123.424981,,,0,,2,7
2292,4490,102267,McDonald Park Rd at Henry,,48.653135,-123.416925,,,0,,2,15
2293,4529,102306,West Saanich at Tapping,,48.65882,-123.447018,,,0,,2,8
2294,4564,102341,"West Saanich, 10340 block",,48.663132,-123.451331,,,0,,2,8
2295,4571,102348,West Saanich at Totem Ln,,48.664779,-123.454026,,,0,,2,8
2296,4586,102363,West Saanich at Towner Park,,48.66808,-123.457759,,,0,,2,8
2297,4598,102375,Downey at West Saanich,,48.673549,-123.460453,,,0,,2,8
2298,4600,102377,"Downey, 830 block",,48.673527,-123.464328,,,0,,2,8
2299,4601,102378,Downey at Derrick,,48.673517,-123.470566,,,0,,2,8
2300,4603,102380,"Downey, 550 block",,48.673561,-123.475989,,,0,,2,8
