,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,count
1880,RALECOLT,2868,Raleigh at Colonel Talbot WB - #2868,,42.932945,-81.316234,,,,,,0,0
1881,RALERALE,2869,Raleigh at Raleigh Cres E Leg WB - #2869,,42.933356,-81.314034,,,,,,0,0
1882,RICHBERN,2870,Richmond at Bernard NB - #2870,,43.011232,-81.263469,,,,,,0,0
1883,RICHNCR1,2871,Richmond at North Centre FS NB - #2871,,43.029675,-81.284077,,,,,,0,0
1884,RICHNCRE,2872,Richmond at North Centre FS SB - #2872,,43.028753,-81.28395,,,,,,0,0
1885,RICHPLN1,2873,Richmond at Plane Tree NB - #2873,,43.0325,-81.285569,,,,,,0,0
1886,RICHPLNE,2874,Richmond at Plane Tree FS SB - #2874,,43.032019,-81.285629,,,,,,0,0
1887,RICHWES3,2876,Richmond at Western 2 SB - #2876,,43.020209,-81.279239,,,,,,0,0
1888,RICHWEST,2877,Richmond at Western NB - #2877,,43.020339,-81.278865,,,,,,0,0
1889,SOUTMONT,2878,Southdale at Montgomery WB - #2878,,42.943475,-81.227054,,,,,,0,0
1890,STACFAN1,2879,Stackhouse at Fanshawe SB - #2879,,43.041031,-81.23494,,,,,,0,0
1891,SUNNRIC1,2880,Sunningdale at Richmond FS WB - #2880,,43.03824,-81.289365,,,,,,0,0
1892,SUNNRICH,2881,Sunningdale at Richmond NS EB - #2881,,43.038217,-81.28903,,,,,,0,0
1893,SUNNVIL1,2882,Sunningdale at Village Walk FS WB - #2882,,43.037112,-81.29324,,,,,,0,0
1894,SUNNVILW,2883,Sunningdale at Village Walk NS EB - #2883,,43.037003,-81.292949,,,,,,0,0
1895,TILBPOME,2884,Tilbury at Pomeroy WB - #2884,,42.934464,-81.310761,,,,,,0,0
1896,TILLRALE,2885,Tillman at Raleigh SB - #2885,,42.934839,-81.308467,,,,,,0,0
1897,WELLSDA4,2886,Wellington at Southdale NS 1 NB - #2886,,42.942949,-81.225455,,,,,,0,0
1898,WELLSDA5,2887,Wellington at Southdale NS 3 NB - #2887,,42.942176,-81.225262,,,,,,0,0
1899,WESTELG3,2889,Western at Elgin SB - #2889,,43.010028,-81.277456,,,,,,0,0
1900,WESTWELL,2891,Western at Wellington Dr FS SB - #2891,,43.010693,-81.27753,,,,,,0,0
1901,WHARBAS3,2892,Wharncliffe at Base Line NS NB - #2892,,42.958709,-81.260758,,,,,,0,0
1902,WHARBAS4,2893,Wharncliffe at Base Line FS SB - #2893,,42.95866,-81.261057,,,,,,0,0
1903,WHARRIV1,2896,Wharncliffe at Riverside NB - #2896,,42.983189,-81.262587,,,,,,0,0
1904,WHITBRA1,2898,White Oak Road south of Bradley SB - #2898,,42.92971,-81.249489,,,,,,0,0
1905,WHITBRAD,2899,White Oak Road at Bradley NS NB - #2899,,42.931339,-81.249597,,,,,,0,0
1906,WHITDOW1,2900,White Oak Road at Dowell FS NB - #2900,,42.929483,-81.24918,,,,,,0,0
1907,WHITDOW2,2901,White Oak Road at Dowell NS SB - #2901,,42.927813,-81.249048,,,,,,0,0
1908,WHITDOWE,2902,White Oak Road at Dowell NS NB - #2902,,42.92739,-81.248689,,,,,,0,0
1909,WHITEXE1,2903,White Oak Road at Exeter 2 NB - #2903,,42.925736,-81.248319,,,,,,0,0
1910,WHITEXE2,2904,White Oak Road at Exeter NS 1 SB - #2904,,42.925574,-81.248498,,,,,,0,0
1911,WHITEXE3,2905,White Oak Road at Exeter NS 2 SB - #2905,,42.923436,-81.248007,,,,,,0,0
1912,WHITEXET,2906,White Oak Road at Exeter NB - #2906,,42.923652,-81.247821,,,,,,0,0
1913,STACFANS,2910,STACKHOUSE at  FANSHAWE NB - #2910,,43.041173,-81.234836,,,,,,0,0
1914,WELLBAS3,2911,Wellington at Baseline Rd FS NB - #2911,,42.962116,-81.230972,,,,,,0,0
1915,WESTLAM1,2912,Western at Lambton Dr NB - #2912,,43.006833,-81.276784,,,,,,0,0
1916,KIEDTHOM,,King Edward at Thompson - #,,42.969475,-81.212779,,,,,,0,0
1917,SDALNIXO,,Southdale at Nixon - #,,42.942508,-81.236577,,,,,,0,0
1918,DUFFWATS,,Dufferin at Waterloo WB - #,,42.988309,-81.243822,,,,,,0,0
1919,PROUOXFO,,Proudfoot at Oxford - #,,42.985155,-81.288054,,,,,,0,0
1920,KIPPBEL1,2852,Kipps at Belfield NS WB - #2852,,43.019159,-81.240758,,,,,,0,0
1921,COLBOXFO,2799,Colborne at Oxford NB - #2799,,42.998104,-81.245584,,,,,,0,0
1922,COLBSJM1,2800,Colborne at St. James NB - #2800,,42.999516,-81.246304,,,,,,0,0
1923,COLBSJM2,2801,Colborne at St. James SB - #2801,,42.999882,-81.246661,,,,,,0,0
1924,COLBGRO1,2797,Colborne at Grosvenor SB - #2797,,43.001941,-81.247725,,,,,,0,0
1925,COLBGRO2,2798,Colborne at Grosvenor NB - #2798,,43.001633,-81.24739,,,,,,0,0
1926,COLBCHEA,2796,Colborne at Cheapside SB - #2796,,43.003593,-81.248574,,,,,,0,0
1927,EXEWONDE,,Exeter & Wonderland - #,,42.920807,-81.277187,,,,,,0,0
1928,PONDAIL2,2915,Pond Mills at Ailsa NB - #2915,,42.970579,-81.204727,,,,,,0,0
1929,CLAROXF4,2948,Clarke at Oxford SB - #2948,,43.017177,-81.182183,,,,,,0,0
1930,CLARKOXF,2935,Clarke at Oxford NB - #2935,,43.018284,-81.182489,,,,,,0,0
1931,CLARCHE,2934,Clarke at Cheapside NB - #2934,,43.021399,-81.184031,,,,,,0,0
1932,ROBHURO,2943,Robins Hill at Huron SB - #2943,,43.032597,-81.170117,,,,,,0,0
1933,HUROCLA1,2937,Huron at Clarke EB - #2937,,43.027981,-81.187202,,,,,,0,0
1934,HUROVET,2939,Huron at Veterans EB - #2939,,43.030559,-81.178058,,,,,,0,0
1935,ROBHILSB,2942,15902 Robins Hill Road SB - #2942,,43.029878,-81.168795,,,,,,0,0
1936,ROBHILEB,2941,15700 Robins Hill Road EB - #2941,,43.027985,-81.164945,,,,,,0,0
1937,ROBICRUM,2945,Robins Hill at Crumlin EB - #2945,,43.029869,-81.156783,,,,,,0,0
1938,1901CRUM,2932,1901 Crumlin SB - #2932,,43.026861,-81.155193,,,,,,0,0
1939,1980CRUM,2933,1980 Crumlin NB - #2933,,43.026906,-81.154959,,,,,,0,0
1940,ROBICRU1,2944,Robins Hill at Crumlin WB - #2944,,43.029851,-81.157482,,,,,,0,0
1941,15701ROB,2930,15701 Robins Hill WB - #2930,,43.028264,-81.165215,,,,,,0,0
1942,15835ROB,2931,15835 Robins Hill WB - #2931,,43.030256,-81.168733,,,,,,0,0
1943,ROBIHUR1,2946,Robins Hill South of Huron NB - #2946,,43.032228,-81.169688,,,,,,0,0
1944,HUROVET1,2940,Huron at Veterans WB - #2940,,43.030685,-81.178267,,,,,,0,0
1945,HUROCLA2,2938,Huron at Clarke WB - #2938,,43.028538,-81.185827,,,,,,0,0
1946,CLARSTR,2936,Clarke at Stronach Crescent SB - #2936,,43.026442,-81.186762,,,,,,0,0
1947,1030CLAR,2929,1030 Clarke Road NB - #2929,,43.025073,-81.185843,,,,,,0,0
1948,CLARCHE3,2947,Clarke at Cheapside SB - #2947,,43.022327,-81.184729,,,,,,0,0
1949,HAMIORI1,2955,Hamilton at Oriole SB - #2955,,42.965563,-81.144855,,,,,,0,0
1950,VENTINN1,2959,Venture at Innovation SB - #2959,,42.963626,-81.134293,,,,,,0,0
1951,2860INNO,2951,2860 Innovation SB - #2951,,42.961734,-81.132066,,,,,,0,0
1952,CONCINN1,2952,Concept at Innovation WB - #2952,,42.957821,-81.135162,,,,,,0,0
1953,2530INNO,2950,2530 Innovation SB - #2950,,42.955778,-81.135632,,,,,,0,0
1954,DROEBRA1,2954,Dr Oetker south of Bradley SB - #2954,,42.950006,-81.132922,,,,,,0,0
1955,DISCDRO1,2953,Discovery west of Dr Oetker WB - #2953,,42.947648,-81.133796,,,,,,0,0
1956,HAMIORI2,2956,Hamilton at Oriole NB - #2956,,42.96532,-81.14377,,,,,,0,0
1957,HAMWILD1,2957,Hamilton at Wildgoose WB - #2957,,42.970441,-81.155181,,,,,,0,0
1958,HAMWILD2,2958,Hamilton at Wildgoose EB - #2958,,42.970243,-81.154678,,,,,,0,0
1959,WHARMOR2,,Wharncliffe at Morgan NS SB - #,,42.928928,-81.271164,,,,,,0,0
